target,frequency_band,pipeline,estimator,pipeline_is_causal,safety_pass,trial_count,numerical_failure_fraction,nonphysical_fraction,stiffness_relative_bias,stiffness_relative_error_median,stiffness_p95_abs_relative_error,stiffness_worst_abs_relative_error,damping_relative_bias,damping_relative_error_median,damping_p95_abs_relative_error,damping_worst_abs_relative_error,effective_mass_relative_bias,effective_mass_relative_error_median,effective_mass_p95_abs_relative_error,effective_mass_worst_abs_relative_error,direct_natural_frequency_relative_bias,direct_natural_frequency_relative_error_median,direct_natural_frequency_p95_abs_relative_error,direct_natural_frequency_worst_abs_relative_error,direct_damping_ratio_relative_bias,direct_damping_ratio_relative_error_median,direct_damping_ratio_p95_abs_relative_error,direct_damping_ratio_worst_abs_relative_error,direct_inverse_mass_relative_bias,direct_inverse_mass_relative_error_median,direct_inverse_mass_p95_abs_relative_error,direct_inverse_mass_worst_abs_relative_error,ratio_natural_frequency_relative_bias,ratio_natural_frequency_relative_error_median,ratio_natural_frequency_p95_abs_relative_error,ratio_natural_frequency_worst_abs_relative_error,ratio_damping_ratio_relative_bias,ratio_damping_ratio_relative_error_median,ratio_damping_ratio_p95_abs_relative_error,ratio_damping_ratio_worst_abs_relative_error,ratio_inverse_mass_relative_bias,ratio_inverse_mass_relative_error_median,ratio_inverse_mass_p95_abs_relative_error,ratio_inverse_mass_worst_abs_relative_error,force_fit_rmse_n,normalized_condition_number,maximum_abs_parameter_correlation,displacement_regressor_variance,velocity_regressor_variance,acceleration_regressor_variance,displacement_regressor_rms,velocity_regressor_rms,acceleration_regressor_rms,cross_correlation_x_v,cross_correlation_x_a,cross_correlation_v_a,relative_fisher_information_stiffness,relative_fisher_information_damping,relative_fisher_information_effective_mass,relative_fisher_information_geometric_mean,effective_acceleration_delay_s,acceleration_noise_attenuation_db,computational_cost_units_per_sample,peak_force_n,absolute_input_energy_j,peak_target_displacement_m,peak_target_velocity_m_per_s,peak_target_acceleration_m_per_s2,minimum_instrument_strength
rigid_high_stiffness,low_0p25_2_hz,alpha_beta_gamma,tls,True,True,20,0.0,0.0,-0.02324034311753485,0.024167930429396904,0.03240003859337746,0.03373036646175717,-2.125808397537461,2.1308516562272715,2.27880346830186,2.3014750212675987,-0.6090533150607171,0.6043392251169053,0.6778917420593422,0.7190814936761442,0.5917744418769163,0.5702610152097372,0.7392900634078873,0.8708784796425982,-2.8254695098996048,2.8287389352731873,2.9223759888713006,2.9348050647419446,1.6067971298280566,1.5274312842048294,2.1075894780933377,2.5597512356382595,-0.42083878527099366,0.4231801811816861,0.4634401964703425,0.5041631541102375,-2.8137497162952654,2.8204664083524,2.882319250240362,2.889487635905477,-0.6743564485500773,0.6794473559691756,0.7246195100556743,0.7692398796591533,0.06262176363156888,2.048484591779136,0.6050457925641661,4.137908726587481e-08,4.1947352060701155e-06,0.002459921032239679,0.0002760273721982591,0.002048107064893696,0.049639748258861666,0.000387672112607019,-0.4298443047404117,0.07338387670965195,377674.8593670949,2256.129251597412,3037.214682092579,13729.430228392559,0.04,39.30976937757255,24.0,0.9999990561676864,0.0020878226259354636,0.0005687325649182168,0.008091702864495929,0.1984972133233338,-1.0
rigid_high_stiffness,low_0p25_2_hz,alpha_beta_gamma,iv,True,True,20,0.0,0.0,-0.019594634852134807,0.019997872109040884,0.03557114537899589,0.04796879217164928,-1.8183844560654243,1.803711694285655,1.949929667837976,1.9577831621886155,-0.047307631929484284,0.07511268227128376,0.25425928071838977,0.264122809146464,0.020603730217761036,0.0434512319302829,0.13769766748558723,0.14287078770367936,-1.8511319306275698,1.8703830100229724,1.9797827519495184,2.0134370311961907,0.06756535425056472,0.07365742362621386,0.34096113894547303,0.35892240231024264,-0.42083878527099366,0.4231801811816861,0.4634401964703425,0.5041631541102375,-2.8137497162952654,2.8204664083524,2.882319250240362,2.889487635905477,-0.6743564485500773,0.6794473559691756,0.7246195100556743,0.7692398796591533,0.08465002361668994,2.048484591779136,0.6050457925641661,4.137908726587481e-08,4.1947352060701155e-06,0.002459921032239679,0.0002760273721982591,0.002048107064893696,0.049639748258861666,0.000387672112607019,-0.4298443047404117,0.07338387670965195,377674.8593670949,2256.129251597412,3037.214682092579,13729.430228392559,0.04,39.30976937757255,24.0,0.9999990561676864,0.0020878226259354636,0.0005687325649182168,0.008091702864495929,0.1984972133233338,0.2898899786283322
rigid_high_stiffness,low_0p25_2_hz,centered_savitzky_golay,ols,False,True,20,0.0,0.0,0.0012905934491119527,0.00521258642449942,0.011005420532323005,0.017259859540428694,-0.10967195313131022,0.10995329683707782,0.24509291076764578,0.2673151581626924,0.2138579746920703,0.24439528442827818,0.28673512959963315,0.3767498538410976,-0.09062665212021734,0.10088198076141974,0.11371511450848573,0.14433938667332483,-0.1909024330105384,0.1929289117945387,0.32525645000091996,0.34317493077289557,-0.1733148130656043,0.19639537960393866,0.22265150293546165,0.2736516388870316,-0.21057781400009742,0.2138855142272411,0.2327048092638852,0.24115941864699328,-0.3194243969229848,0.31987541011372356,0.41358804771282437,0.4469319283274913,-0.3834928027974237,0.3847988494273631,0.4209226218769776,0.42598900378493987,0.02749331909382462,1.4149676396803363,0.3304634039230705,4.137908726587481e-08,4.1947352060701155e-06,0.002459921032239679,0.0002760273721982591,0.002048107064893696,0.049639748258861666,0.000387672112607019,-0.4298443047404117,0.07338387670965195,377674.8593670949,2256.129251597412,3037.214682092579,13729.430228392559,0.0,47.06947881100554,92.0,0.9999990561676864,0.0020878226259354636,0.0005687325649182168,0.008091702864495929,0.1984972133233338,-1.0
rigid_high_stiffness,low_0p25_2_hz,centered_savitzky_golay,tls,False,True,20,0.0,0.0,0.0026960722818996203,0.006558031319908935,0.012710874232991578,0.018406732961956777,-0.10893236275063942,0.10920865795514478,0.24452654060941975,0.26668287195152784,0.22159313918933626,0.2521361514908125,0.2957390474341657,0.38535415231074754,-0.09289073099866536,0.10268418551371991,0.11604697415804818,0.14632984332352436,-0.1933823364010761,0.19581511731512827,0.32710848577572155,0.34527133500478774,-0.17859156868445333,0.20136335459712573,0.22805727784401655,0.27816291716308306,-0.21057781400009742,0.2138855142272411,0.2327048092638852,0.24115941864699328,-0.3194243969229848,0.31987541011372356,0.41358804771282437,0.4469319283274913,-0.3834928027974237,0.3847988494273631,0.4209226218769776,0.42598900378493987,0.027503825274766476,1.4149676396803363,0.3304634039230705,4.137908726587481e-08,4.1947352060701155e-06,0.002459921032239679,0.0002760273721982591,0.002048107064893696,0.049639748258861666,0.000387672112607019,-0.4298443047404117,0.07338387670965195,377674.8593670949,2256.129251597412,3037.214682092579,13729.430228392559,0.0,47.06947881100554,92.0,0.9999990561676864,0.0020878226259354636,0.0005687325649182168,0.008091702864495929,0.1984972133233338,-1.0
rigid_high_stiffness,low_0p25_2_hz,centered_savitzky_golay,iv,False,True,20,0.0,0.0,0.008429930848721224,0.011534416056802228,0.021563237120527587,0.035914539964760024,0.031117363834615587,0.07392966784164495,0.1569137041088421,0.17492161171684958,0.31339722901392886,0.31646792326264794,0.4506464811649802,0.5530191325059484,-0.12198827975473639,0.11825396658358703,0.16294792630456906,0.1897737878388992,-0.1021473768565885,0.09284547735480167,0.22944144469347164,0.2369742835491019,-0.23422495287419562,0.2403826162095951,0.3104827660553939,0.35609292952727367,-0.21057781400009742,0.2138855142272411,0.2327048092638852,0.24115941864699328,-0.3194243969229848,0.31987541011372356,0.41358804771282437,0.4469319283274913,-0.3834928027974237,0.3847988494273631,0.4209226218769776,0.42598900378493987,0.02925370780766423,1.4149676396803363,0.3304634039230705,4.137908726587481e-08,4.1947352060701155e-06,0.002459921032239679,0.0002760273721982591,0.002048107064893696,0.049639748258861666,0.000387672112607019,-0.4298443047404117,0.07338387670965195,377674.8593670949,2256.129251597412,3037.214682092579,13729.430228392559,0.0,47.06947881100554,92.0,0.9999990561676864,0.0020878226259354636,0.0005687325649182168,0.008091702864495929,0.1984972133233338,0.5395925366622498
rigid_high_stiffness,low_mid_0p5_5_hz,backward_difference,ols,True,True,20,0.0,1.0,-0.251489943826444,0.2503054249081094,0.26108393442133027,0.2648736807058182,-0.8402521860481119,0.8377367277129657,0.8753967913831421,0.8805994338541678,-1.0123800089412964,1.0122904084472746,1.0137559102487987,1.0147764798402736,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.25183748430242237,2.936163437958574,0.7880234334868557,6.233755480413313e-08,4.147749250956074e-05,0.05961017151039206,0.00031085477437449324,0.006440402190694956,0.24424974504434085,0.0025009528237886947,-0.6977976314030715,0.03396486634960111,348345.9782686082,22393.65111683066,53705.659971795736,74825.89534422726,0.005,0.0,8.0,1.0,0.005178439507582096,0.0006868801984448652,0.019439538127482777,0.6553485592447745,-1.0
rigid_high_stiffness,low_mid_0p5_5_hz,backward_difference,tls,True,True,20,0.0,1.0,-0.15900609360661055,0.15957819520856817,0.16947638206910393,0.17147215812223704,-0.7239309061635086,0.7335349596883904,0.7923566530320031,0.7953793016839932,-1.0210629506069502,1.020043128264796,1.0258587620854627,1.0258607979285363,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.2608767930044666,2.936163437958574,0.7880234334868557,6.233755480413313e-08,4.147749250956074e-05,0.05961017151039206,0.00031085477437449324,0.006440402190694956,0.24424974504434085,0.0025009528237886947,-0.6977976314030715,0.03396486634960111,348345.9782686082,22393.65111683066,53705.659971795736,74825.89534422726,0.005,0.0,8.0,1.0,0.005178439507582096,0.0006868801984448652,0.019439538127482777,0.6553485592447745,-1.0
rigid_high_stiffness,low_mid_0p5_5_hz,backward_difference,iv,True,True,20,0.0,0.0,-0.0189963278444773,0.02058749504926021,0.055053509044419975,0.07063324754343933,-0.3260158878215672,0.27816971595883166,0.5014613169221454,0.5586302639013233,0.0064406595084459005,0.06302723540721189,0.15907672703418002,0.16256987772242226,-0.010955073465629475,0.02286823269870471,0.05368191534267656,0.0578417720936442,-0.31999048073103065,0.2968025746103012,0.49443733135919443,0.5307355961531243,-0.00021315415056367694,0.06301696405840845,0.13995857614821852,0.19412948423717702,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,5.09305209070329,2.936163437958574,0.7880234334868557,6.233755480413313e-08,4.147749250956074e-05,0.05961017151039206,0.00031085477437449324,0.006440402190694956,0.24424974504434085,0.0025009528237886947,-0.6977976314030715,0.03396486634960111,348345.9782686082,22393.65111683066,53705.659971795736,74825.89534422726,0.005,0.0,8.0,1.0,0.005178439507582096,0.0006868801984448652,0.019439538127482777,0.6553485592447745,0.0023074800370347127
rigid_high_stiffness,low_mid_0p5_5_hz,causal_low_pass,ols,True,True,20,0.0,0.05,-0.1871509483677071,0.18799559461030196,0.19662178745188674,0.19916678802744286,-0.29784779193922867,0.29329868823998073,0.32233965743913284,0.3353309005589661,-0.9920152731912676,0.9913054305719324,0.9997652054767956,1.0009269253497788,14.842939611671095,8.0920373696166,36.793584482425345,51.35427818454928,12.786694219726623,6.648861182957708,33.09767374359328,42.88913017692205,510.5270001813862,101.51984576890096,1775.3467945683306,3378.089877556086,-0.4462706221533604,0.4217535449753576,0.5482033099528678,0.5492507076797314,-4.985411554129513,4.629342369470477,6.454972485609577,6.655698163044432,-0.8650362465530018,0.8394878243181765,0.9890779869331183,0.9942143194255664,0.17740424721729883,1.4684238186050786,0.34114679182577057,6.233755480413313e-08,4.147749250956074e-05,0.05961017151039206,0.00031085477437449324,0.006440402190694956,0.24424974504434085,0.0025009528237886947,-0.6977976314030715,0.03396486634960111,348345.9782686082,22393.65111683066,53705.659971795736,74825.89534422726,0.015,16.104260735643756,20.0,1.0,0.005178439507582096,0.0006868801984448652,0.019439538127482777,0.6553485592447745,-1.0
rigid_high_stiffness,low_mid_0p5_5_hz,causal_low_pass,tls,True,True,20,0.0,0.0,-0.13395298886382065,0.134084899679991,0.14348822524672677,0.14859060009290762,-0.28396423508994584,0.2790615210933831,0.3113903480968981,0.3261000978117143,-0.9868909740040953,0.9859562204089797,0.9961689418856832,0.9973912303022201,8.540628476954744,6.8509471412335445,14.051136202466894,17.156903757037504,6.9470880551719265,5.488025014951722,11.765793801801689,14.430782145953366,118.98989128896217,70.93591467751281,262.0441999408329,382.32245305172074,-0.4462706221533604,0.4217535449753576,0.5482033099528678,0.5492507076797314,-4.985411554129513,4.629342369470477,6.454972485609577,6.655698163044432,-0.8650362465530018,0.8394878243181765,0.9890779869331183,0.9942143194255664,0.18008241135713085,1.4684238186050786,0.34114679182577057,6.233755480413313e-08,4.147749250956074e-05,0.05961017151039206,0.00031085477437449324,0.006440402190694956,0.24424974504434085,0.0025009528237886947,-0.6977976314030715,0.03396486634960111,348345.9782686082,22393.65111683066,53705.659971795736,74825.89534422726,0.015,16.104260735643756,20.0,1.0,0.005178439507582096,0.0006868801984448652,0.019439538127482777,0.6553485592447745,-1.0
rigid_high_stiffness,low_mid_0p5_5_hz,causal_low_pass,iv,True,True,20,0.0,0.0,-0.0032504585050659846,0.008297572186647756,0.02389336759971818,0.024406551247555627,-0.29276125408338455,0.2932902241010724,0.3438705132879004,0.35075688925060566,0.05166911771203884,0.05592809001354215,0.11064542518544247,0.11127994800820318,-0.026013522838847093,0.026019061723056493,0.04478800792082328,0.048619112003076496,-0.3084339835161517,0.31899327382344045,0.371082471901831,0.3783633255546666,-0.047661063324172574,0.052834590214089094,0.09962262078157952,0.10013673710900228,-0.4462706221533604,0.4217535449753576,0.5482033099528678,0.5492507076797314,-4.985411554129513,4.629342369470477,6.454972485609577,6.655698163044432,-0.8650362465530018,0.8394878243181765,0.9890779869331183,0.9942143194255664,0.8273615732044938,1.4684238186050786,0.34114679182577057,6.233755480413313e-08,4.147749250956074e-05,0.05961017151039206,0.00031085477437449324,0.006440402190694956,0.24424974504434085,0.0025009528237886947,-0.6977976314030715,0.03396486634960111,348345.9782686082,22393.65111683066,53705.659971795736,74825.89534422726,0.015,16.104260735643756,20.0,1.0,0.005178439507582096,0.0006868801984448652,0.019439538127482777,0.6553485592447745,0.0532894732684448
